Gene	Bone Marrow	E14.5-Brain	Cerebellum	Cortex	E14.5-Heart	Heart	Intestine	Kidney	E14.5-Limb	E14.5-Liver	Liver	Lung	Olfactory	E14.5-Placenta	Spleen	Testis	Thymus
ENSMUSG00000006464	0.470069	3.13894	3.075935	3.701615	0.74372	0.3771365	0.194259	1.09592	1.213545	0.5788845	0.04068385	1.353515	4.5369	0.347838	0.15414875	3.14833	0.676233
ENSMUSG00000005131	0.240836	0.08823815	0.1763103	0.04009045	0.2857475	0.0548754	0.06780365	1.108398	0.2736445	0.6793275	0.02931385	0.581839	0.2543865	0.2981375	0.087222	19.5	0.2365445
ENSMUSG00000006463	1.58436525	1.410385	1.36514475	1.50182185	1.143127	0.48404575	1.8795315	0.9849076	1.37369075	2.33160375	0.4940865	0.83242998	2.305925	1.2093097	1.1600735	1.412055	2.377585
ENSMUSG00000044719	0	0.0181133	0.0663119	0.01281605	0.0267556	0	0.01396355	0	0.09341185	0.02023165	0	0.10422035	0	0.05300585	0.03503285	0	0.0919041
ENSMUSG00000044716	0.04968295	0.117332	0.3722665	0.549665	0.9284385	0.847744	0.03354595	0.0416834	0.1216045	0	0	0.07309435	0.1267325	0	0	0.135578	0
ENSMUSG00000044715	1.571535	4.22466	5.34324	3.67536	3.033455	1.05537	7.91537	1.87116	3.23065	2.91215	0.6699235	1.500205	1.670635	8.895445	2.67488	2.059175	2.82311
ENSMUSG00000044712	0.6157895	2.75958	2.79922	1.809575	1.72237	0.7796375	1.88966	2.086825	4.28212	0.7958035	1.169077	2.888845	3.62979	0.9744995	1.1770925	1.30487	2.922775
ENSMUSG00000006469	0.0304449	0	0.0940745	0.01172495	0	0	0.23535235	7.27634	0	0	0	0	0	0.0602055	0	0	0
ENSMUSG00000018442	4.44236	7.665575	3.527435	2.80122	3.736795	2.485635	6.942395	6.684265	5.351375	5.42457	13.96885	4.83839	2.64909	5.96515	4.758435	3.961905	3.81114
ENSMUSG00000020752	3.15759	2.9362	1.255056	1.26619	1.753325	1.026439	4.83434	2.014105	2.26567	1.81875	1.89351	1.891235	2.76194	2.232695	4.54167	2.302295	2.56766
ENSMUSG00000019774	1.965165	2.54071	1.481925	1.054014	2.19565	1.411855	1.802765	1.658615	2.98463	2.639535	1.0717555	1.222585	1.680835	1.2400215	1.726055	1.184919	2.827455
ENSMUSG00000019775	0	3.10168	2.6049025	9.07229	0.2170015	0.11753895	0.08916175	0.00636465	0.1418225	0.03919365	0.0134003	0.04790935	5.76921	2.89295	0.048251	0.3914155	0.687061
ENSMUSG00000019772	0.03810325	0.11943885	0.167593	10.80735	0.01766185	0	7.41246	0	0	0	0	0.0790426	3.91543	0	0	0	0.6448975
ENSMUSG00000020755	3.994425	9.49423	5.7625	4.476845	5.17951	1.628595	3.257095	3.720915	6.24625	5.43613	1.596725	3.12759	6.662625	5.27439	5.24412	3.30646	5.343105
ENSMUSG00000019773	12.69745	14.06185	1.269865	0.674156	9.36966	0.416149	3.245925	0.4436825	11.71785	28.12895	0.170132	1.009772	5.980095	1.9746	2.749835	1.22731	15.5373
ENSMUSG00000020758	0.3874015	0.08506075	0.9020475	0.22287898	0.2470745	0.21294965	7.66640485	0.299086	1.0288195	0.11821635	0.0970125	1.498375	0.8377115	0.83878675	0.329594	0.0289902	1.179152
ENSMUSG00000032739	0	0	0	0	0	0	0	0	0	0	0	0	0.1773075	0	0	0.074907	0
ENSMUSG00000031409	0.1269868	6.903325	14.2644	20.6367	1.122142	0.0278735	0.140097	0.13284515	2.3537	0.3527955	0.03247315	0.08914165	11.28256	0.0677051	0.061591	0	0.976993
ENSMUSG00000017119	7.07877	22.6904	18.9639	13.3486	13.87735	6.93582	18.3263	15.9183	13.6255	10.30036	18.2689	9.505395	16.89985	22.5084	6.684335	39.28575	12.5051
ENSMUSG00000032737	1.2876175	3.04575	1.5227425	0.89209902	6.74865015	5.49946485	4.2295948	2.7522624	4.91758485	0.936362	1.97534345	3.2290625	1.739345	3.833735	1.2321695	3.24364	0.82763325
ENSMUSG00000018449	11.734285	5.605135	2.77678	2.21483	3.368225	1.711885	1.486325	5.217795	3.694745	10.08534	5.08754	2.545345	2.7178	2.653305	3.136605	10.17646	4.98031
ENSMUSG00000032735	0.0414315	5.5790303	5.66658995	1.18320725	0.668429765	4.159925	0.1788985	0.6386005	2.21346	0.0426016	1.6070875	3.1261925	17.7144	0.00785675	0.269459	0.814066	2.256815
ENSMUSG00000018446	18.28605	41.694	14.1642	10.56195	44.9018	29.96705	20.30765	44.4449	23.10615	64.71085	26.6581	7.76434	12.29	17.4007	30.41965	4.72112	18.20555
ENSMUSG00000031402	23.38285	4.419545	6.567075	4.590425	5.810415	2.647725	90.2612	32.76755	7.8875	29.8516	4.575595	6.68932	5.803645	13.6303	8.209355	0.4619245	13.3557
ENSMUSG00000031403	8.68216	13.42855	6.97357	3.45716	8.421595	1.970505	4.18775	2.18389	12.62785	25.3623	1.5481045	2.137755	5.630845	1.05872	6.623295	1.0120475	8.96414
ENSMUSG00000019779	0.03985445	0.1958055	0.0402276	0.02647825	0.490869725	0.23359	13.0048	1.1212435	1.58010945	0.463017	0.209556	0.52312674	0.03388715	1.63126525	0.04490595	0.07523	0.2163135
ENSMUSG00000032733	0.943941	0.823292	1.27107	0.7567755	2.642995	1.720585	0.800245	1.97885	3.577525	0.3950225	2.127085	4.898865	1.195095	4.340185	2.176895	1.95934	2.66438
ENSMUSG00000031400	7.859375	9.43375	8.803775	3.062145	2.793645	1.2178215	10.896635	4.781725	5.674805	8.684725	1.195755	3.96065	4.510305	3.4605	4.563995	3.267835	5.413525
ENSMUSG00000019777	15.2726	104.1504	15.19615	14.64805	32.6179	8.88711	11.028495	14.9641	53.87445	26.7338	5.99338	9.05596	20.5179	8.43196	13.4878	10.068885	24.072
ENSMUSG00000057067	0	0	0.01470275	0	0	0	0	0	0.0199667	0	0	0	0	0	0.03715065	0	0
ENSMUSG00000058399	0	0	0	0	0	0	0.0292321	0	0	0	0.00881865	0	0	0	0	0	0
ENSMUSG00000033099	2.904415	5.223095	1.8473	2.085995	3.853685	1.669565	1.62366	2.84275	2.97184	5.882175	2.122505	1.379495	2.394685	3.06561	4.687245	2.402845	3.16571
ENSMUSG00000057069	1.204185	1.257315	2.04245	1.9464	0.805753	0.3161215	2.80265	0.9638295	0.648427	0.3865075	6.76595	1.232305	1.922615	0.819045	5.913855	17.77525	1.751735
ENSMUSG00000057068	0.04401185	0	0.0774325	0.01954395	0	0.0259162	0.06300655	0.1174355	0	0.6062925	3.5026813	0.7873895	0	0.0307554	0	0	0
ENSMUSG00000058398	0.03096455	0	0.0128471	0.02385015	0	0	0	0	0.0382927	0	0	0	0	0	0	2.923745	0
ENSMUSG00000033096	2.452385	5.584965	8.40655	7.18027	4.123915	4.71693	4.648525	14.87185	3.6562	5.47219	3.475435	5.91812	6.489915	14.9535	3.716175	1.418116	3.922995
ENSMUSG00000058396	1.6419	0.4516245	0.9542175	0.4110795	12.26925	3.6193	0.477818	1.77242	0.689523	6.395425	7.678125	7.609195	1.1764755	1.2370075	1.3282965	0.412387	0.546867
ENSMUSG00000095341	0	0	0	0	0	0	0	0	0	0.0075987	0	0	0	0	0	0	0
ENSMUSG00000058392	1.49349325	1.921906	0.81897602	0.78001825	1.60556745	0.574252	0.62171926	0.38325101	2.4693912	3.1447875	0.4866555	0.6557035	2.40263	2.32035	1.23495975	1.0237365	1.4677503
ENSMUSG00000057060	0	0.3143375	6.543375	5.917455	0.001993135	0	0.03034555	3.44028	0.352327	0.0175901	0	0.31099	2.73255	0.1179075	0	0.125509	0.231254
ENSMUSG00000069049	6.974445	7.29502	9.70564	7.59299	7.628145	7.299655	12.69636	7.67801	7.45893	8.211255	6.87349	7.282705	17.022	3.38076	11.27915	11.0704	18.29395
ENSMUSG00000070047	0.443801	6.331155	14.7309	2.92427	13.1596	1.137435	16.01655	2.28777	19.30765	0.7283955	1.123745	4.80002	9.25345	7.066185	0.4233385	2.64567	2.30329
ENSMUSG00000071379	5.11675	7.11653	65.53385	15.30265	3.205255	4.243555	5.862855	9.48666	3.090685	2.65897	1.843825	13.44565	4.008185	4.99179	8.956905	0.475668	11.39095
ENSMUSG00000069045	2.208935	5.05365	7.92545	5.55028	5.298075	4.21361	6.778225	3.40239	6.443695	5.426215	4.982875	4.39138	8.04947	5.54186	3.624865	1.43343	10.5907
ENSMUSG00000045078	3.08308	7.11383	5.022905	4.2284	6.47014	2.170215	3.4794	2.278935	7.6136	4.976115	1.82976	3.981	4.38419	6.290795	3.93797	14.3541	2.15782
ENSMUSG00000070044	0.1731025	1.43505	1.501965	2.497005	0.6887835	0.291909	0.250173	3.78668	2.0289	0.48838	1.263075	2.250965	0.684414	0.505189	0.250767	0.063751	0.2971965
ENSMUSG00000069041	0	0	0.01303345	0.03476145	0.141618	0.0481045	0	0	0	0.0464012	0.0171854	0.04279665	0.074568	0.350929	0	10.87545	0.0415846
ENSMUSG00000069044	0	0.02690515	0	0	0.0352505	0.00211143	0.02081815	0	0.03473005	0.01180159	0.002234685	0.001818405	0.01131245	0.0693042	0.00872574	1.0576595	0.04569875
ENSMUSG00000045071	0.52003425	3.8103675	1.26580745	0.628892	1.8741026	0.24787775	0.49075375	0.571628	1.4528293	1.05387505	0.27417575	0.579007025	1.16477125	0.694790015	0.464517745	0.550305	0.71736575
ENSMUSG00000033088	6.089725	2.1313008	1.319830815	0.183617465	3.5270665	3.20858	7.217195	3.85302	2.1454364	4.074295	2.697255	4.54881	1.11241145	9.79818	7.898055	1.0022882	3.0247495
ENSMUSG00000057074	0.0530846	0	0.002331015	0	0	0.176209275	0.2162365	7.495935	0.01653965	0.303598	19.01705	2.23733	0.0696805	0.0180065	0.01535055	0.154691	0
ENSMUSG00000070031	3.43752	0.4578295	0.7076705	0.6290375	0.521587	0.5682735	0.7380115	0.4773235	0.503633	0.9058715	0.4110285	1.262715	0.9825705	0.5924455	5.745515	0.1977309	2.968155
ENSMUSG00000071361	0	0	0	0.00644395	0	0.00352328	0.0516747	0	0	0	0	0.00312593	0	0	0	0	0
ENSMUSG00000033083	0.569868	1.587455	5.0306	0.6219335	5.545465	3.61019	0.539075	0.7287055	1.79196	0.5269815	0.226739	1.63239	1.88746	2.532085	3.67391	0.5728435	2.189315
ENSMUSG00000033082	0.1812515	0.222808	0.0751519	0.09168695	1.096145	2.40214	0.170687	0.5382265	0.3350505	0.2646215	0.4401105	14.39535	0.9548805	2.660085	0.403599	0	0.2566245
ENSMUSG00000033080	0.02543585	0.05006235	0.0297768	0.0133229	0	0	0.018659355	0.010869665	0.01482668	0.013233565	0	0.01654875	0.139719	0.01116935	0.00972	0.038832	0.01364325
ENSMUSG00000057072	0	0.255956	0.3034265	0.1713705	0	0.0800495	0.0644205	0.06036	0	0	0	0.1420435	0.3676125	0	0.0840295	86.48375	0.205008
ENSMUSG00000071369	4.64526	0.513457	4.41939	4.257035	4.16008	3.12694	2.17102	5.40719	0.9867185	0.8456185	3.979905	4.915555	1.395518	1.743295	4.434965	0.521596	1.86057
ENSMUSG00000070034	8.644765	0.0866863	0.08848925	0.09725885	0.1655015	1.22666	1.576965	0.746003	0.12085695	0.928049	0.6650805	3.049815	5.10097	0.289292	21.0146	0	16.4861
ENSMUSG00000046396	0	0	0	0	0.0848298	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000069053	0	0.1496998	0.00476792	0.0149105	0.00141184	0.001736905	0.0772696	0.003247215	0.1410365	0.0063216	0	0	0.1266015	0.05370225	0.00870675	0.9535535	0.005039
ENSMUSG00000045064	0.2772965	0.45474	0.254894	0.245602	0.326933	0.266115	0.1739265	0.9354215	0.4093385	0.0782675	0.5480845	1.221445	0.4095525	0.1941085	0.1421105	4.646595	0.143592
ENSMUSG00000107874	0.0093199	0	0	0	0	0	0	0	0	0	0	0	0	0.00651275	0	0	0
ENSMUSG00000045062	0.0859704	1.616745	0.795346	1.075764	0.217227	0.058267	0.0332208	0.0369126	0.8353155	0	0.042805	0.2145035	0.941652	0.03047915	0.05220845	0	0.118176
ENSMUSG00000021090	0	0.4061895	0.17994765	0.1376018	0.221401595	0.00709425	0.0090823995	0	0.080735531	0.0309896	0	0.112937952	0.8078855	0.0689136	0	20.056305	0.1360745
ENSMUSG00000021091	1.2447835	0.04366835	0.4151855	2.75895	0.06484735	1.549675	1.074562	0.0248201	0.054877	0.0517865	78.2351	8.877765	2.8942	0.675281	13.27125	0.2842974	1.307825
ENSMUSG00000021094	9.304105	1.046773	6.1346	3.493675	7.718865	11.245495	7.23833	3.414395	0.9717045	2.68589	3.47617	10.79345	3.884015	4.73975	4.79544	4.111045	2.73892
ENSMUSG00000021095	0	0.0931431	0	0	0	0	0	0	1.386125	0	0	0	0	0.2923795	0	0	0
ENSMUSG00000033075	2.696745	6.73434	2.6993	1.348355	5.71117	1.172055	3.16584	1.43851	7.509075	6.504855	0.821637	2.089465	5.085765	5.393085	3.188615	10.015635	8.357875
ENSMUSG00000021096	5.697605	21.10435	18.4021	21.37995	13.7268	10.54261	17.1613	10.27455	10.37015	11.5913	10.71597	7.28253	13.3978	8.94127	4.77509	29.9068	9.11256
ENSMUSG00000021097	0.0398066	0.6570225	5.95789235	2.54811	0.36743	0.2751625	1.2359178	3.62856005	2.36112	0.179394	4.25188	1.646915	1.841465	0.503833	0.03559305	8.908775	0.3491515
ENSMUSG00000021098	0.1864385	1.181178	0.1637827	1.212894	0.568371	0	0.01443565	0	1.53843	0.431411	0	0.0154484	0.466799	0.673826	0	9.18753	0
ENSMUSG00000021099	0.03029955	0.2208305	0	0	0	0.00866055	0	0	0	0	0	0	0	0	0	0.085096	0.024655
ENSMUSG00000095325	0.363451	1.7253	1.2341	0.883698	1.27017	0.5993415	1.0271745	0.505724	1.38191	0.741661	0.5139105	0.812772	1.0001665	0.647327	0.8242985	0.063565	0.305574
ENSMUSG00000096658	0	0	0	0	0.00649187	0	0	0	0.00594055	0.00389339	0	0.0070402	0.01251355	0	0	0.02778015	0.01395695
ENSMUSG00000046387	0.05444915	2.305535	2.591685	2.11146	0.694678	0.208175	0.169367	0.0950038	1.183735	0.0399166	0.0181585	0.4129075	2.78233	0.1065205	0.0977896	0.209765	0.1535375
ENSMUSG00000045052	0	0.02310255	0.08382665	0.03022235	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045053	0	0.1847383	0.07261215	1.96758	0.0161792	0.01020895	0.1330035	0.00772225	0.0672423	0.1093944	0	0.0263764	0.203159	0.5336935	0.1266565	0.6093995	0.0290629
ENSMUSG00000046380	0.4631095	1.869835	0.8772695	1.0766975	1.064645	0.437196	0.318374	0.5476215	1.54654	0.596463	0.2638475	0.842277	0.9470735	0.7588785	0.946927	3.35234	1.27737
ENSMUSG00000033068	1.26847	4.455665	3.40645	5.0899	2.887905	1.994545	2.83603	2.5046	2.159695	2.659475	0.7444985	1.19629	3.10481	1.440785	4.18263	10.172055	2.35982
ENSMUSG00000021081	0.097659	0	0	0.00832625	0	0.02129175	0.112291475	15.3113	0.01309025	0.14868655	0	0.01034225	0	0	0	0.48085	0
ENSMUSG00000033066	3.221776	3.1750275	73.494382	63.44625	1.39678675	1.09179525	0.4524335	0.9901335	1.28912755	0.498401	0.4699685	2.4096	6.73602	2.186485	2.82454745	6.869985	3.03358
ENSMUSG00000033065	4.7552675	5.4716475	15.25994525	15.21837	10.9593075	25.34244	1.0281355	3.0052762	3.32292245	5.151476	0.84930725	1.96399895	12.646723	1.45853755	0.971986515	10.488375	3.2490275
ENSMUSG00000033063	0	0.299316	0.00564925	1.386505	0	0	0.04000405	0	0.5043715	0	0.0074489	0.0062443	3.07588	0.0371033	0	0.21006	0.3044845
ENSMUSG00000021086	0.1561915	1.121165	0.262432	0.199178	0.464453	0.18213515	0.2330605	0.245975	0.473431	0.310201	0.04327495	0.103005	0.25924	0.371428	0.2456503	34.83025	0.07044815
ENSMUSG00000021087	0.13053105	172.6278	79.762975	114.590825	1.203285	0.42007601	0.75362925	0.215691675	0.607197515	0.23036801	0.24683775	0.74000025	31.9723435	3.17053	0.86668127	6.8464	3.0835207
ENSMUSG00000057098	4.67258	12.19775	4.730995	0.14033825	2.84176	1.345095	0.485164	0.495692	12.603	0.04361095	0.0529366	0.7753985	0.5139485	0.300338	6.56246	0.461124	0.243227
ENSMUSG00000033061	0	13.68735	6.420115	23.38085	0	0	1.728245	0	0	0	0.051072	0.46467	4.98608	0	0	0	1.167405
ENSMUSG00000033060	0.5426	0.5011815	0.827992	6.775025	33.54915	21.2222	30.49245	6.67272	2.04232	0.731066	1.56238	35.8611	1.66257	3.463855	0.2263715	0.390201	1.292435
ENSMUSG00000057092	0.1110375	0	0.14417245	0.00885926	0.0518	0.5710245	10.651485	0.18574765	3.8022	0	0.0435644	9.69152	2.027145	15.8147	0.1331175	0.63815	4.307425
ENSMUSG00000057093	0.22432855	2.493755	0.9988845	1.37185	0.41321	0.1229255	0.1062895	0.1530495	0.6513175	0.0920411	0.0656218	0.1094656	0.9172665	0.185256	0.1773485	1.492375	0.380045
ENSMUSG00000046378	0	2.319415	4.514925	4.495625	0.052065	0.0661415	0.1075725	0.14993375	0.292983	0.0945045	0	0.2295685	2.531185	0	0	0.649885	0
ENSMUSG00000034390	3.88701	17.6390875	4.54971235	18.810665	3.3089575	2.08035995	8.537182	11.0623275	3.52854505	3.1730508	2.5697175	4.3475675	18.5201805	7.9234004	5.6892375	1.5714	11.308565
ENSMUSG00000070056	3.765255	3.44429	7.82404	3.420585	6.45863	3.207855	1.28795	3.789435	2.67632	1.70621	2.04938	3.021055	2.5422	3.55874	2.905405	0.0525345	3.38421
ENSMUSG00000034391	0.777825	0.0230242	0	0.01629075	0.0170048	0	0	0	0.0235476	0	0	0.1905366	0	0.6123065	0	2.815185	0
ENSMUSG00000045045	0.8909635	8.93497	3.2541	3.04985	4.81437	1.291195	1.090662	0	5.126705	0.771621	0	2.03115	2.381465	0.9064095	0.2310505	0	0.6883785
ENSMUSG00000034394	0.064962	0.0308214	0.0274552	0.133372	0.0572795	0.05361835	0.694651	0.04089825	0.05021	0.01015865	0.0108717	0.3854905	0.14802955	0.2659175	0.262806	0	0.0513615
ENSMUSG00000094004	0	0	0.00715205	0	0	0	0	0	0	0.0063656	0	0	0	0.01057405	0	0.5092985	0
ENSMUSG00000069072	0.01395505	1.1382705	7.44087	9.90254	0.1168238	0	0.1132008	0	0	0.004613915	0.0082039	0.0236671	0.987814	0.159712	0	0.152326	0.10368805
ENSMUSG00000060679	6.127885	11.2053	5.41901	5.31717	14.9711	15.16485	7.643445	9.4274	8.127915	12.2918	2.744745	4.331785	6.597355	6.108995	7.263925	8.49053	8.954115
ENSMUSG00000059689	2.389935	19.86675	6.57773	5.75054	7.361195	3.60952	2.56761	4.89628	13.21665	5.871705	2.49461	3.68209	3.531405	4.24721	2.691975	1.248285	5.28826
ENSMUSG00000058355	7.785105	27.7299	11.83665	12.1233	18.4664	4.33634	10.16248	8.72028	24.17845	42.5094	9.026635	5.800355	11.6593	15.69765	12.97755	12.69235	13.33225
ENSMUSG00000059687	0.02485305	0	0	0	0	0	0	0.0055175	0	0	0	0.0063018	0	0.00868365	0.02630995	0	0.192397
ENSMUSG00000058354	0	0	0	0	0.00603695	0	0.01759525	0	0.600661	0	0	0.0130675	0.1007314	0.09399745	0	0.223455	0.2891285
ENSMUSG00000060671	1.152736	4.15027	5.373655	5.09364	5.863675	1.698965	0.805551	0.61237	6.349315	1.20119	0.2247365	2.738055	5.869745	12.07435	5.6149	2.89004	5.096035
ENSMUSG00000060673	0.0219976	0	0	0	0	0	0	0	0	0.01850785	0	0	0	0	0	4.163655	0.1658665
ENSMUSG00000060675	4.21958	0.681725	4.57529	2.30528	9.64686	11.46565	6.39175	2.62564	0.556868	3.58006	0.5726385	2.216675	5.31819	0.924979	2.515645	0.41623745	2.814925
ENSMUSG00000060678	9.2747	1.3325275	1.525385	0.6424675	1.81784	1.421381	0.963525	1.65865	5.26148	11.89727	0.8780355	2.70226	0.8398855	0.7736655	5.148645	0.538205	5.61643
ENSMUSG00000071337	2.4598525	21.224558	7.94634345	4.63396265	6.666445	1.78847555	2.54304	1.0130385	13.1001665	4.32245745	0.6633875	1.74539545	13.2913575	2.35999775	2.85041515	3.25706	10.8566875
ENSMUSG00000095304	0.788621	0.132677	0.10764725	0.04428165	0.13627	1.084922	0.2025	0.61352	0.138059	0.1376503	0.3114165	4.41742	0.155462	0.597261	0.472067	0.631388	0.168987
ENSMUSG00000070003	11.073065	12.05335	6.911	10.469065	6.826535	4.63455	3.558645	3.33608	6.460745	8.047245	0.6381835	7.16242	9.03753	3.509175	9.83187	0.465354	8.43454
ENSMUSG00000095300	0	0	0	0	0	0	0	0.6282495	0.002436905	0	0	0.00665293	0	0.00523825	0	1.29059	0
ENSMUSG00000072664	0.1505525	0	0.00610215	0.0263549	0.0121276	0.01073685	0	56.5217	0	0.0996665	5.2519	0	0	0.04178995	0.01541885	0	0
ENSMUSG00000070002	4.643635	3.48287	2.62133	1.54052	2.97192	1.916595	5.361605	2.08059	3.95723	3.456265	5.21009	4.124965	3.910085	7.380025	3.830375	4.992495	4.384105
ENSMUSG00000096630	0	0	0	0	0	0	0.005468	0	0	0	0	0	0	0	0.0067327	0.3932715	0
ENSMUSG00000072663	0.1806815	0.2552435	0.15418465	0.149024	0.02701465	0.04554365	0	0.03458485	0.05040805	0.06265335	0.01378655	1.4789	0.113823	0.04673135	0.04803285	7.79955	0.1497525
ENSMUSG00000072662	0.109851	0.12953535	0.399304	0.1094735	0.3137985	0.3914705	0.373433	1.635505	0.4040155	0.0799112	0.16592675	0.1600275	0.2802105	0.072411	0.314453	0	0.33869
ENSMUSG00000070000	0	0.739811	1.20129	3.583565	0.1201655	0.0431656	0.1433525	0.04912965	0.4666945	0.452615	0.01147505	0.072232	0.56255	0.11909945	1.43935	0	1.477235
ENSMUSG00000073997	0.120713	0	0	0.02464185	0.02834825	0	0	0.02688365	0	0	0.03761535	0	0	0	0	0	0
ENSMUSG00000073998	0	0	0.0289176	0	0	0	0	0	0	0	0	0	0.19302	0	0	0	0.1025605
ENSMUSG00000057037	0.14169805	0	0	0	0.03163245	0.146606	0.00668565	0.0153679	0.0109841	0.4003855	12.8626	0.02101253	0.090626	0.0095329	0	2.273715	0.08144995
ENSMUSG00000060685	0.01496005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060688	0	0	0.0237618	0	0	0	0.01277	0	0.01729705	0	0	0	0	0	0	0	0
ENSMUSG00000071324	0.0380436	0.411164	0.2621505	0.586976	0.027871	0.7534795	0.338372	0.03196855	0.3265585	0.05367075	0.00848905	0.6448355	0.4852135	0.0151643	0.04409635	3.55357	0.05814425
ENSMUSG00000071322	0.0068109	0.01705155	0	0	0.03251155	0.004010565	0.01433095	0.0254789	0.0089291	0.004774465	0.054501	0.0219151	0.0521135	0.0077494	0.01247733	22.72305	0.0114173
ENSMUSG00000096641	0	0	0	0	0	0	0	0.09255015	0	0	0	0	0	0	0	1.521635	0
ENSMUSG00000096644	0	0	0.01003565	0	0.004360765	0	0	0	0	0	0	0	0	0	0	0	0.0689805
ENSMUSG00000060681	0.8270435	11.258385	12.7678	11.73275	1.865605	1.1196	2.4197	2.921415	3.739345	1.649915	0.636476	2.289155	5.91687	5.125335	1.2844545	0.558236	1.964125
ENSMUSG00000073982	25.9546	3.64077	6.407065	3.52982	8.643935	5.970815	13.86505	5.22009	7.074065	12.910315	6.061745	14.5754	10.98205	10.9265	34.2792	1.228193	24.3598
ENSMUSG00000073987	2.39945	7.861435	5.57351	3.04257	5.70681	3.26014	4.86224	5.1898	5.35697	4.76508	1.786505	5.530405	5.339535	6.39633	4.00943	5.944115	4.221075
ENSMUSG00000073988	0.198598	0.2981725	1.677585	0.717449	0.4807795	0.301947	0.1010478	1.12682	1.60844	3.00893	21.5681	0.469159	0.395107	0.12327345	0.0117801	0.7842895	0.3673315
ENSMUSG00000071359	3.897025	20.3379	11.28155	8.735775	6.565755	1.925375	3.71056	2.387365	9.072365	5.70196	1.148095	3.42563	8.388105	6.2543	4.7261	34.50385	8.085115
ENSMUSG00000071356	0	0	0	0	0.071066	0	4047.77	0	0	0	0	0	0.4836945	0	0.0456674	6.392795	3.07021
ENSMUSG00000045098	1.0879011	4.44620865	2.49796965	1.38411305	2.14165615	0.9286453	1.98360265	1.212598965	3.1141268	1.133631775	0.615639	1.7418766	2.36660385	1.1693968	1.68117515	1.479535	3.56371
ENSMUSG00000060691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0729505	0	0
ENSMUSG00000069020	4.80047	4.8224	5.30926	4.10087	5.179175	4.071965	3.63418	4.926875	4.74343	5.009855	3.555365	3.73445	2.67982	4.513445	4.777505	2.72954	3.76758
ENSMUSG00000045094	0.6344145	0.146357	2.132895	0.198705	0.11730515	0.231681	0.2076575	0.11213905	0.0938562	0.0252239	1.32014	0.1387855	0.2675825	1.44154	0.0877576	0.3201065	0.343745
ENSMUSG00000045095	0.127093475	5.33578685	1.97161755	2.60594655	1.870755	0.510934265	0.907602135	0.48912317	1.54273325	0.338604625	0.5199219	0.955227725	3.9008482	0.47489973	0.118433	0.43493175	0.43019064
ENSMUSG00000045092	1.624165	7.1472	28.1446	21.23965	19.763	12.79705	1.598018	1.76904	3.614495	2.29008	3.37015	15.93935	12.3408	6.521175	21.7065	0.687946	3.50702
ENSMUSG00000045091	0	0	0.04717315	0	0	0	0.012954575	0	0	0	0	0	0	0	0.016550575	1.57466	0
ENSMUSG00000058388	1.4941337	10.609245	3.67466525	3.0314651	2.06684355	1.0619915	1.322136	2.40946625	4.464745	1.4798899	1.198907	2.2573285	3.16191	3.2848269	1.812509	14.219545	4.35848735
ENSMUSG00000057058	0.635004	0.3881725	0.02461385	0.2428555	0.0126693	0.03147005	0.465269	0.179956	0.01768175	0	0.08871835	0.657807	6.23664	0.01534565	10.70285	0	22.22865
ENSMUSG00000071340	0	0	0.0232465	0.0637608	0.02310035	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000058385	10.66255	2.33655	0.8829955	0.8322545	2.99061	0.4183495	2.4397	0.969588	4.665935	14.423	0.4908695	2.03632	2.09796	2.168415	3.05299	0	8.16857
ENSMUSG00000057054	0.6077	0.2688445	0.6795565	0.734595	0.556504	1.420365	0.71315	0.976743	0.278564	0.368392	6.88066	0.7171615	0	1.038041	0.3183845	4.78169	0.5283905
ENSMUSG00000057050	0	0	0	0	0	0	0	0	0	0	0.0382502	0	0	0	0	0	0
